step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
1,1,buyer_2,1.05,0.7,0.450607,0.179081,"[-0.00443, -0.019953, -0.006722]",0.207977,0.8913
2,2,buyer_3,1.05,1.1586,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515677,0.9822
3,3,buyer_4,1.1,0.8,0.632335,0.224935,"[-0.004931, -0.019987, 0.00037]",0.260386,0.8951
4,4,buyer_5,1.05,0.3,0.27565,0.030339,"[-0.018244, -0.019824, -0.018645]",0.033626,0.7846
5,5,buyer_6,1.05,1.2756,0.73729,0.430311,"[0.021348, -0.019998, 0.024016]",0.515677,0.9822
6,6,buyer_7,1.15,0.8,0.689005,0.214559,"[-0.004509, -0.019786, -0.00537]",0.244895,0.8801
7,7,buyer_8,1.1,1.0861,0.540015,0.439548,"[0.021054, -0.019995, 0.025965]",0.526572,0.9821
8,8,buyer_9,1.1,0.3,0.302499,0.028965,"[-0.018425, -0.019951, -0.018629]",0.03196,0.7812
9,9,buyer_10,1.1,0.3,0.563041,0.028786,"[-0.017695, -0.019919, -0.018706]",0.032465,0.7936
10,10,buyer_11,1.1,0.3,0.500707,0.029612,"[-0.018486, -0.019968, -0.018638]",0.032519,0.7949
11,11,buyer_12,1.1,1.2268,0.664743,0.450803,"[0.028906, -0.019998, 0.020522]",0.540234,0.9822
12,12,buyer_13,1.1,0.3,0.679451,0.028477,"[-0.018786, -0.019992, -0.018916]",0.030783,0.7525
13,13,buyer_14,1.1,1.1228,0.562588,0.450802,"[0.023317, -0.019998, 0.026112]",0.540233,0.9822
14,14,buyer_15,1.1,0.3,0.57064,0.029013,"[-0.01821, -0.019948, -0.017625]",0.03323,0.8123
15,15,buyer_16,1.1,0.3,0.393198,0.029435,"[-0.018018, -0.019968, -0.018374]",0.033075,0.8085
16,16,buyer_17,1.1,0.3,0.648568,0.029683,"[-0.018399, -0.019957, -0.018718]",0.032608,0.7971
17,17,buyer_18,1.1,0.3,0.254264,0.02919,"[-0.018499, -0.019885, -0.018593]",0.032213,0.7874
18,18,buyer_19,1.1,1.1276,0.567371,0.450803,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
19,19,buyer_20,1.1,0.3,0.694524,0.029081,"[-0.018828, -0.01989, -0.018466]",0.031897,0.7797
20,20,buyer_21,1.1,0.3,0.804158,0.028846,"[-0.018563, -0.019994, -0.017948]",0.032342,0.7906
21,21,buyer_22,1.1,0.3,0.48371,0.028846,"[-0.018614, -0.019975, -0.018009]",0.032248,0.7883
22,22,buyer_23,1.1,1.2707,0.707896,0.450803,"[0.02192, -0.019998, 0.027509]",0.540234,0.9822
23,23,buyer_24,1.1,1.1931,0.631698,0.450802,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
24,24,buyer_25,1.15,0.8,0.69688,0.213574,"[-0.005503, -0.019953, -0.005763]",0.242356,0.871
25,25,buyer_26,1.15,0.3,0.345779,0.027045,"[-0.018576, -0.019956, -0.018809]",0.029704,0.7591
26,26,buyer_27,1.15,0.3,0.572556,0.027905,"[-0.018357, -0.019851, -0.018904]",0.030793,0.7869
27,27,buyer_28,1.15,0.3,0.230529,0.027264,"[-0.018734, -0.019982, -0.01894]",0.029608,0.7566
28,28,buyer_29,1.15,0.3,0.318603,0.027395,"[-0.018415, -0.019995, -0.018956]",0.03003,0.7674
29,29,buyer_30,1.15,0.3,0.773269,0.028427,"[-0.017874, -0.019999, -0.018498]",0.032056,0.8192
30,30,buyer_31,1.1,0.8,0.677822,0.226294,"[-0.003823, -0.019765, -0.001137]",0.261569,0.8991
31,31,buyer_32,1.1,1.2675,0.704764,0.450803,"[0.027509, -0.019998, 0.02192]",0.540234,0.9822
32,32,buyer_33,1.15,0.3,0.446981,0.027273,"[-0.018408, -0.019988, -0.019064]",0.029812,0.7619
33,33,buyer_34,1.15,0.3,0.492544,0.027625,"[-0.018256, -0.019996, -0.018846]",0.030528,0.7802
34,34,buyer_35,1.15,0.3,0.562551,0.0275,"[-0.018752, -0.019923, -0.018688]",0.030137,0.7702
35,35,buyer_36,1.15,0.3,0.350609,0.027804,"[-0.018203, -0.019958, -0.019179]",0.030465,0.7785
36,36,buyer_37,1.15,0.3,0.298236,0.027265,"[-0.019019, -0.01998, -0.018404]",0.029863,0.7632
37,37,buyer_38,1.15,0.3,0.571421,0.027322,"[-0.018593, -0.019989, -0.018384]",0.030357,0.7758
38,38,buyer_39,1.1,0.3,0.387967,0.028924,"[-0.018215, -0.019998, -0.018054]",0.032657,0.7983
39,39,buyer_40,1.1,0.3,0.706937,0.028742,"[-0.018925, -0.01992, -0.018762]",0.031134,0.761
40,40,buyer_41,1.1,0.3,0.546609,0.029023,"[-0.01834, -0.019987, -0.018579]",0.032117,0.7851
41,41,buyer_42,1.1,1.1327,0.572327,0.450803,"[0.02192, -0.019998, 0.027509]",0.540234,0.9822
42,42,buyer_43,1.15,0.3,0.743165,0.027661,"[-0.018404, -0.019988, -0.019012]",0.030256,0.7732
43,43,buyer_44,1.1,0.3,0.447139,0.028601,"[-0.017882, -0.01998, -0.018729]",0.032009,0.7825
44,44,buyer_45,1.1,1.1323,0.571917,0.450803,"[0.024714, -0.019998, 0.024714]",0.540233,0.9822
45,45,buyer_46,1.15,0.3,0.820604,0.027306,"[-0.019069, -0.019981, -0.018123]",0.030133,0.7701
46,46,buyer_47,1.15,0.3,0.497448,0.027725,"[-0.019023, -0.019959, -0.018719]",0.030023,0.7673
47,47,buyer_48,1.15,0.3,0.424265,0.027556,"[-0.018671, -0.019928, -0.018728]",0.030229,0.7725
48,48,buyer_49,1.1,0.3,0.728923,0.028794,"[-0.018003, -0.019995, -0.019126]",0.03167,0.7741
49,49,buyer_50,1.1,0.3,0.315294,0.029013,"[-0.018621, -0.019851, -0.018201]",0.03234,0.7905
