step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
0,0,buyer_1,0.75,1.074,0.686541,0.307365,"[0.017156, -0.019999, 0.003818]",0.368341,0.9822
1,1,buyer_2,0.75,0.5,0.526738,0.131032,"[-0.007801, -0.019984, -0.009826]",0.153422,0.9205
2,2,buyer_3,0.75,1.1586,0.76968,0.307365,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
3,3,buyer_4,0.75,0.9974,0.611313,0.307366,"[0.009534, -0.019999, 0.01144]",0.368342,0.9822
4,4,buyer_5,0.75,0.1,0.310204,0.004767,"[-0.01966, -0.019999, -0.019771]",0.005337,0.8005
5,5,buyer_6,0.75,1.2756,0.884626,0.307366,"[0.008582, -0.019999, 0.012392]",0.368341,0.9822
6,6,buyer_7,0.75,1.0611,0.673951,0.307366,"[0.008582, -0.019999, 0.012393]",0.368342,0.9822
7,7,buyer_8,0.75,1.0861,0.698434,0.307365,"[0.009534, -0.019999, 0.01144]",0.368341,0.9822
8,8,buyer_9,0.75,0.4281,0.271073,0.095084,"[-0.012664, -0.019874, -0.014288]",0.108258,0.8861
9,9,buyer_10,0.75,0.7504,0.368718,0.307365,"[0.013345, -0.019999, 0.007629]",0.36834,0.9822
10,10,buyer_11,0.75,0.6708,0.359743,0.244786,"[0.002704, -0.01998, 0.003513]",0.291023,0.9701
11,11,buyer_12,0.75,1.2268,0.836636,0.307366,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
12,12,buyer_13,0.75,0.9439,0.55876,0.307366,"[0.003818, -0.019999, 0.017156]",0.368342,0.9822
13,13,buyer_14,0.75,1.1228,0.734478,0.307367,"[0.009534, -0.019999, 0.01144]",0.368343,0.9822
14,14,buyer_15,0.75,0.7434,0.368275,0.301934,"[0.010896, -0.019998, 0.009004]",0.361836,0.9821
15,15,buyer_16,0.75,0.5272,0.311607,0.145585,"[-0.007805, -0.019992, -0.008935]",0.168854,0.9113
16,16,buyer_17,0.75,0.8546,0.471066,0.307366,"[0.004771, -0.019999, 0.016203]",0.368341,0.9822
17,17,buyer_18,0.75,0.3,0.264228,0.045881,"[-0.017061, -0.019909, -0.016729]",0.052182,0.8697
18,18,buyer_19,0.75,1.1276,0.739261,0.307367,"[0.009534, -0.019999, 0.01144]",0.368343,0.9822
19,19,buyer_20,0.75,0.9317,0.546776,0.307366,"[0.012393, -0.019999, 0.008582]",0.368342,0.9822
20,20,buyer_21,0.75,1.0581,0.670954,0.307366,"[0.014298, -0.019999, 0.006676]",0.368342,0.9822
21,21,buyer_22,0.75,0.6545,0.356154,0.232988,"[0.001319, -0.01996, 0.001331]",0.275679,0.9653
22,22,buyer_23,0.75,1.2707,0.879786,0.307368,"[0.01144, -0.019999, 0.009535]",0.368344,0.9822
23,23,buyer_24,0.75,1.1931,0.803588,0.307367,"[0.01144, -0.019999, 0.009534]",0.368343,0.9822
24,24,buyer_25,0.75,1.0784,0.690888,0.307367,"[0.013345, -0.019999, 0.007629]",0.368342,0.9822
25,25,buyer_26,0.75,0.4946,0.301613,0.127345,"[-0.009675, -0.019777, -0.009534]",0.148359,0.9097
26,26,buyer_27,0.75,0.7667,0.384762,0.307366,"[0.007629, -0.019999, 0.013345]",0.368341,0.9822
27,27,buyer_28,0.75,0.2,0.264246,0.019765,"[-0.018738, -0.019953, -0.018855]",0.022219,0.8332
28,28,buyer_29,0.75,0.4543,0.284342,0.107268,"[-0.011831, -0.019929, -0.011972]",0.123535,0.8978
29,29,buyer_30,0.75,0.983,0.597247,0.307367,"[0.009534, -0.019999, 0.01144]",0.368342,0.9822
30,30,buyer_31,0.75,1.0448,0.657866,0.307365,"[0.008582, -0.019999, 0.012392]",0.36834,0.9822
31,31,buyer_32,0.75,1.2675,0.876657,0.307366,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
32,32,buyer_33,0.75,0.6258,0.346163,0.210488,"[-0.002878, -0.019996, 0.000172]",0.247785,0.9491
33,33,buyer_34,0.75,0.6705,0.35883,0.243798,"[0.000844, -0.019974, 0.005412]",0.29008,0.9679
34,34,buyer_35,0.75,0.7696,0.387547,0.307366,"[0.008582, -0.019999, 0.012392]",0.368341,0.9822
35,35,buyer_36,0.75,0.2,0.381431,0.019375,"[-0.018696, -0.019986, -0.018715]",0.021978,0.8242
36,36,buyer_37,0.75,0.2,0.334391,0.019305,"[-0.018657, -0.019975, -0.018561]",0.022113,0.8292
37,37,buyer_38,0.75,0.7757,0.393587,0.307366,"[0.012392, -0.019999, 0.008582]",0.368341,0.9822
38,38,buyer_39,0.75,0.5269,0.315598,0.146844,"[-0.008049, -0.019873, -0.008041]",0.170881,0.9233
39,39,buyer_40,0.75,0.9698,0.584248,0.307366,"[0.006676, -0.019999, 0.014298]",0.368341,0.9822
40,40,buyer_41,0.75,0.7372,0.368036,0.296992,"[0.009218, -0.019998, 0.009518]",0.35573,0.9818
41,41,buyer_42,0.75,1.1327,0.74422,0.307366,"[0.002865, -0.019999, 0.018109]",0.368341,0.9822
42,42,buyer_43,0.75,1.0003,0.614158,0.307366,"[0.006676, -0.019999, 0.014298]",0.368341,0.9822
43,43,buyer_44,0.75,0.2,0.481194,0.019541,"[-0.018969, -0.019978, -0.018685]",0.021909,0.8216
44,44,buyer_45,0.75,1.1323,0.743809,0.307365,"[0.010487, -0.019998, 0.010487]",0.368341,0.9822
45,45,buyer_46,0.75,1.1048,0.716802,0.307366,"[0.005724, -0.019999, 0.015251]",0.368341,0.9822
46,46,buyer_47,0.75,0.6875,0.361656,0.257193,"[0.00252, -0.019958, 0.00628]",0.306035,0.9712
47,47,buyer_48,0.75,0.5883,0.335534,0.185496,"[-0.004349, -0.01997, -0.004681]",0.216496,0.9383
48,48,buyer_49,0.75,0.9825,0.596704,0.307366,"[0.012393, -0.019999, 0.008582]",0.368342,0.9822
