mode,step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
all_rule,0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
all_rule,1,1,buyer_2,1.05,0.7389,0.393893,0.188393,"[-0.007124, -0.019861, -0.007585]",0.213823,0.8225
all_rule,2,2,buyer_3,1.05,1.1586,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515677,0.9822
all_rule,3,3,buyer_4,1.1,0.9974,0.504793,0.357795,"[0.005144, -0.019998, 0.015695]",0.418636,0.9259
all_rule,4,4,buyer_5,1.05,0.3942,0.229207,0.049965,"[-0.018277, -0.019635, -0.019088]",0.052965,0.7158
all_rule,5,5,buyer_6,1.05,1.2756,0.73729,0.430311,"[0.021348, -0.019998, 0.024016]",0.515677,0.9822
all_rule,6,6,buyer_7,1.1,1.0611,0.530456,0.417172,"[0.020562, -0.019975, 0.016495]",0.494255,0.9657
all_rule,7,7,buyer_8,1.05,1.0861,0.551097,0.430312,"[0.021348, -0.019998, 0.024016]",0.515678,0.9822
all_rule,8,8,buyer_9,1.1,0.4281,0.23993,0.055672,"[-0.019138, -0.019991, -0.018573]",0.057971,0.6958
all_rule,9,9,buyer_10,1.1,0.7504,0.399792,0.186196,"[-0.010936, -0.019758, -0.008552]",0.206951,0.8086
all_rule,10,10,buyer_11,1.05,0.6708,0.36115,0.155644,"[-0.013742, -0.019882, -0.012514]",0.169506,0.7911
all_rule,11,11,buyer_12,1.05,1.2268,0.689299,0.430312,"[0.020014, -0.019998, 0.025349]",0.515678,0.9822
all_rule,12,12,buyer_13,1.1,0.9439,0.484606,0.314324,"[0.009568, -0.019961, 0.000204]",0.364135,0.8992
all_rule,13,13,buyer_14,1.05,1.1228,0.587143,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
all_rule,14,14,buyer_15,1.1,0.7434,0.392461,0.179114,"[-0.012045, -0.019982, -0.006782]",0.200305,0.7974
all_rule,15,15,buyer_16,1.1,0.5272,0.291658,0.085745,"[-0.018373, -0.019998, -0.015446]",0.091928,0.7275
all_rule,16,16,buyer_17,1.05,0.8546,0.439925,0.263315,"[-0.004321, -0.019994, 0.002871]",0.30187,0.868
all_rule,17,17,buyer_18,1.05,0.3638,0.209973,0.042089,"[-0.019666, -0.019856, -0.018568]",0.044,0.6981
all_rule,18,18,buyer_19,1.05,1.1276,0.591926,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
all_rule,19,19,buyer_20,1.1,0.9317,0.469357,0.303744,"[0.004637, -0.019787, -0.003825]",0.34477,0.8738
all_rule,20,20,buyer_21,1.05,1.0581,0.523619,0.430311,"[0.01868, -0.019998, 0.026683]",0.515676,0.9822
all_rule,21,21,buyer_22,1.05,0.6545,0.352699,0.145459,"[-0.013358, -0.019901, -0.012494]",0.159706,0.7829
all_rule,22,22,buyer_23,1.05,1.2707,0.732452,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
all_rule,23,23,buyer_24,1.05,1.1931,0.656252,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
all_rule,24,24,buyer_25,1.1,1.0784,0.53677,0.43191,"[0.02373, -0.019994, 0.020435]",0.51608,0.9763
all_rule,25,25,buyer_26,1.1,0.4946,0.280016,0.075699,"[-0.016667, -0.019966, -0.017847]",0.081218,0.7303
all_rule,26,26,buyer_27,1.1,0.7667,0.407903,0.193893,"[-0.010946, -0.019815, -0.004928]",0.218205,0.8166
all_rule,27,27,buyer_28,1.05,0.3438,0.208513,0.038329,"[-0.018536, -0.019986, -0.018988]",0.04082,0.7252
all_rule,28,28,buyer_29,1.05,0.4543,0.269189,0.068161,"[-0.017484, -0.019676, -0.016693]",0.074308,0.7561
all_rule,29,29,buyer_30,1.05,0.983,0.497686,0.37083,"[0.01274, -0.019994, 0.014446]",0.438023,0.9518
all_rule,30,30,buyer_31,1.05,1.0448,0.516103,0.426291,"[0.018402, -0.019983, 0.026269]",0.510979,0.9831
all_rule,31,31,buyer_32,1.05,1.2675,0.72932,0.430312,"[0.024016, -0.019999, 0.021348]",0.515678,0.9822
all_rule,32,32,buyer_33,1.05,0.6258,0.345454,0.131843,"[-0.012344, -0.019909, -0.012936]",0.146654,0.7863
all_rule,33,33,buyer_34,1.05,0.6705,0.373348,0.154332,"[-0.010729, -0.01994, -0.008561]",0.175102,0.818
all_rule,34,34,buyer_35,1.05,0.7696,0.40539,0.208976,"[-0.008056, -0.01977, -0.006665]",0.234485,0.8315
all_rule,35,35,buyer_36,1.05,0.4895,0.273308,0.07839,"[-0.018247, -0.019952, -0.017128]",0.083064,0.7281
all_rule,36,36,buyer_37,1.05,0.4299,0.244548,0.059751,"[-0.018159, -0.019995, -0.018644]",0.062953,0.7152
all_rule,37,37,buyer_38,1.05,0.7757,0.406104,0.211591,"[-0.009179, -0.019937, -0.004599]",0.237875,0.8302
all_rule,38,38,buyer_39,1.05,0.5269,0.301161,0.091468,"[-0.013383, -0.01985, -0.01736]",0.100874,0.763
all_rule,39,39,buyer_40,1.05,0.9698,0.492968,0.358626,"[0.017166, -0.019952, 0.007176]",0.423016,0.9445
all_rule,40,40,buyer_41,1.05,0.7372,0.388309,0.186173,"[-0.009884, -0.019963, -0.006294]",0.210033,0.8117
all_rule,41,41,buyer_42,1.05,1.1327,0.596883,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
all_rule,42,42,buyer_43,1.05,1.0003,0.505361,0.387695,"[0.023401, -0.019852, 0.008408]",0.459652,0.9648
all_rule,43,43,buyer_44,1.05,0.6124,0.328965,0.124754,"[-0.014039, -0.019872, -0.015427]",0.135415,0.7583
all_rule,44,44,buyer_45,1.05,1.1323,0.596472,0.430312,"[0.020014, -0.019998, 0.02535]",0.515678,0.9822
all_rule,45,45,buyer_46,1.05,1.1048,0.569465,0.430312,"[0.016013, -0.019998, 0.029351]",0.515678,0.9822
all_rule,46,46,buyer_47,1.05,0.6875,0.370837,0.161033,"[-0.009715, -0.019659, -0.011172]",0.180488,0.802
all_rule,47,47,buyer_48,1.05,0.5883,0.336961,0.116237,"[-0.013026, -0.019855, -0.012214]",0.131142,0.7957
all_rule,48,48,buyer_49,1.05,0.9825,0.495075,0.370636,"[0.016731, -0.019881, 0.007778]",0.435264,0.9469
all_rule,49,49,buyer_50,1.05,0.4398,0.265268,0.065219,"[-0.017446, -0.019978, -0.017532]",0.070262,0.763
seller_agent,0,0,buyer_1,0.5,1.074,0.809319,0.204913,"[0.004771, -0.019999, -0.004121]",0.245563,0.9822
seller_agent,1,1,buyer_2,0.6,0.7389,0.431083,0.245892,"[0.002865, -0.019999, 0.005914]",0.294672,0.9822
seller_agent,2,2,buyer_3,0.7,1.1586,0.794236,0.286874,"[0.004009, -0.019999, 0.0129]",0.343785,0.9822
seller_agent,3,3,buyer_4,0.8,0.9974,0.586756,0.327857,"[0.016585, -0.019998, 0.008455]",0.392898,0.9822
seller_agent,4,4,buyer_5,0.85,0.3942,0.237014,0.064414,"[-0.015858, -0.019916, -0.017094]",0.071545,0.7828
seller_agent,5,5,buyer_6,0.8,1.2756,0.86007,0.327857,"[0.018617, -0.019999, 0.006422]",0.392897,0.9822
seller_agent,6,6,buyer_7,0.8,1.0611,0.649396,0.327857,"[0.006422, -0.019999, 0.018617]",0.392898,0.9822
seller_agent,7,7,buyer_8,0.8,1.0861,0.673878,0.327857,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
seller_agent,8,8,buyer_9,0.8,0.4281,0.25143,0.083514,"[-0.015365, -0.019939, -0.016358]",0.091852,0.8018
seller_agent,9,9,buyer_10,0.8,0.7504,0.381835,0.284843,"[0.010305, -0.019923, 0.002016]",0.33724,0.9583
seller_agent,10,10,buyer_11,0.8,0.6708,0.35217,0.219158,"[-0.004683, -0.019953, -0.000287]",0.254234,0.904
seller_agent,11,11,buyer_12,0.8,1.2268,0.812078,0.327858,"[0.011503, -0.019999, 0.013536]",0.392899,0.9822
seller_agent,12,12,buyer_13,0.8,0.9439,0.534205,0.327856,"[0.007438, -0.019999, 0.017601]",0.392897,0.9822
