step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
0,0,buyer_1,0.3,1.074,0.907541,0.12295,"[-0.005137, -0.019999, -0.010472]",0.147341,0.9822
1,1,buyer_2,0.5,0.7389,0.480194,0.204911,"[-0.000946, -0.019999, 0.001595]",0.245562,0.9822
2,2,buyer_3,0.6,1.1586,0.843348,0.245892,"[0.000579, -0.019999, 0.0082]",0.294673,0.9822
3,3,buyer_4,0.65,0.9974,0.660425,0.266384,"[0.009725, -0.019999, 0.003119]",0.31923,0.9822
4,4,buyer_5,0.7,0.3942,0.255937,0.086327,"[-0.012638, -0.019937, -0.013451]",0.100301,0.9037
5,5,buyer_6,0.75,1.2756,0.884626,0.307366,"[0.016203, -0.019999, 0.004771]",0.368341,0.9822
6,6,buyer_7,0.8,1.0611,0.649396,0.327857,"[0.006422, -0.019999, 0.018617]",0.392898,0.9822
7,7,buyer_8,0.85,1.0861,0.649321,0.348349,"[0.015632, -0.019998, 0.013472]",0.417454,0.9822
8,8,buyer_9,0.9,0.4281,0.279376,0.077612,"[-0.015146, -0.019944, -0.01534]",0.087183,0.8562
9,9,buyer_10,0.85,0.7504,0.401616,0.268066,"[0.008507, -0.019927, 0.000713]",0.317358,0.9581
10,10,buyer_11,0.8,0.6708,0.3686,0.225921,"[-0.002666, -0.019983, 0.002823]",0.266095,0.9462
11,11,buyer_12,0.75,1.2268,0.836636,0.307366,"[0.009534, -0.019999, 0.01144]",0.368341,0.9822
12,12,buyer_13,0.75,0.9439,0.55876,0.307366,"[0.005724, -0.019999, 0.015251]",0.368342,0.9822
13,13,buyer_14,0.75,1.1228,0.734478,0.307367,"[0.010487, -0.019999, 0.010487]",0.368343,0.9822
14,14,buyer_15,0.75,0.7434,0.368526,0.302025,"[0.013698, -0.019998, 0.006385]",0.36211,0.9828
15,15,buyer_16,0.75,0.5272,0.316416,0.147959,"[-0.008963, -0.019901, -0.007597]",0.171498,0.9254
16,16,buyer_17,0.75,0.8546,0.471066,0.307366,"[0.013345, -0.019999, 0.007629]",0.368341,0.9822
17,17,buyer_18,0.8,0.3638,0.242174,0.062276,"[-0.015241, -0.019873, -0.015888]",0.071274,0.8616
18,18,buyer_19,0.85,1.1276,0.69015,0.348348,"[0.013472, -0.019999, 0.015632]",0.417454,0.9822
19,19,buyer_20,0.8,0.9317,0.522221,0.327856,"[0.015568, -0.019999, 0.009471]",0.392896,0.9822
20,20,buyer_21,0.75,1.0581,0.670954,0.307366,"[0.016203, -0.019999, 0.004771]",0.368342,0.9822
21,21,buyer_22,0.75,0.6545,0.356533,0.232748,"[0.002363, -0.019875, 0.000775]",0.276011,0.9664
22,22,buyer_23,0.75,1.2707,0.879786,0.307368,"[0.01144, -0.019999, 0.009535]",0.368344,0.9822
23,23,buyer_24,0.75,1.1931,0.803588,0.307367,"[0.010487, -0.019999, 0.010487]",0.368343,0.9822
24,24,buyer_25,0.75,1.0784,0.690888,0.307367,"[0.012393, -0.019999, 0.008582]",0.368342,0.9822
25,25,buyer_26,0.75,0.4946,0.304269,0.128827,"[-0.010259, -0.019886, -0.008981]",0.149701,0.9178
26,26,buyer_27,0.8,0.7667,0.390652,0.300665,"[0.012882, -0.019989, 0.005891]",0.359449,0.9783
27,27,buyer_28,0.8,0.3438,0.230169,0.055189,"[-0.015664, -0.019974, -0.016557]",0.062994,0.8527
28,28,buyer_29,0.75,0.4543,0.28628,0.107918,"[-0.010544, -0.019946, -0.013059]",0.124369,0.9039
29,29,buyer_30,0.75,0.983,0.597247,0.307367,"[0.019062, -0.019999, 0.001913]",0.368342,0.9822
30,30,buyer_31,0.75,1.0448,0.657866,0.307365,"[0.003818, -0.019999, 0.017156]",0.36834,0.9822
31,31,buyer_32,0.75,1.2675,0.876657,0.307366,"[7e-06, -0.019999, 0.020967]",0.368341,0.9822
32,32,buyer_33,0.75,0.6258,0.34662,0.210655,"[-0.00039, -0.019964, -0.002155]",0.248147,0.9504
33,33,buyer_34,0.75,0.6705,0.358527,0.243822,"[0.008526, -0.019972, -0.002604]",0.289773,0.9669
34,34,buyer_35,0.75,0.7696,0.387547,0.307366,"[0.010487, -0.019999, 0.010487]",0.368341,0.9822
35,35,buyer_36,0.75,0.4895,0.29879,0.124468,"[-0.01126, -0.019974, -0.008509]",0.144725,0.9061
36,36,buyer_37,0.75,0.4299,0.277402,0.096083,"[-0.012568, -0.019701, -0.012363]",0.111451,0.9045
37,37,buyer_38,0.75,0.7757,0.393587,0.307366,"[0.008582, -0.019999, 0.012393]",0.368341,0.9822
38,38,buyer_39,0.75,0.5269,0.317847,0.146658,"[-0.006304, -0.019888, -0.008358]",0.172108,0.9299
39,39,buyer_40,0.75,0.9698,0.584248,0.307366,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
40,40,buyer_41,0.75,0.7372,0.368385,0.297023,"[0.012376, -0.019998, 0.006575]",0.355976,0.9826
41,41,buyer_42,0.75,1.1327,0.74422,0.307366,"[0.015251, -0.019999, 0.005724]",0.368341,0.9822
42,42,buyer_43,0.75,1.0003,0.614158,0.307366,"[0.012392, -0.019999, 0.008582]",0.368341,0.9822
43,43,buyer_44,0.75,0.6124,0.345221,0.202219,"[-0.00272, -0.01991, -0.001425]",0.238163,0.9527
44,44,buyer_45,0.75,1.1323,0.743809,0.307365,"[0.009534, -0.019999, 0.01144]",0.368341,0.9822
45,45,buyer_46,0.75,1.1048,0.716802,0.307366,"[0.010487, -0.019999, 0.010487]",0.368341,0.9822
46,46,buyer_47,0.75,0.6875,0.362234,0.257046,"[0.006581, -0.019991, 0.002852]",0.306488,0.9727
47,47,buyer_48,0.75,0.5883,0.339541,0.185657,"[-0.001958, -0.019977, -0.004606]",0.219115,0.9496
