step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
1,1,buyer_2,1.05,0.5,0.520024,0.087438,"[-0.01358, -0.019946, -0.014034]",0.099878,0.839
2,2,buyer_3,1.05,1.1586,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515677,0.9822
3,3,buyer_4,1.1,0.5,0.720716,0.08257,"[-0.015421, -0.019947, -0.014527]",0.092675,0.8155
4,4,buyer_5,1.1,0.2,0.285695,0.012642,"[-0.019356, -0.019919, -0.019551]",0.013815,0.7598
5,5,buyer_6,1.1,1.2756,0.712734,0.450802,"[0.023317, -0.019998, 0.026112]",0.540233,0.9822
6,6,buyer_7,1.15,0.5,0.771905,0.079201,"[-0.015601, -0.019794, -0.015713]",0.088092,0.8104
7,7,buyer_8,1.15,1.0861,0.55721,0.419014,"[0.017894, -0.019971, 0.02164]",0.498577,0.9721
8,8,buyer_9,1.1,0.2,0.313182,0.012711,"[-0.019369, -0.019979, -0.019473]",0.013891,0.764
9,9,buyer_10,1.1,0.2,0.568765,0.012644,"[-0.019057, -0.019967, -0.019497]",0.014123,0.7768
10,10,buyer_11,1.1,0.2,0.509675,0.013017,"[-0.019389, -0.019986, -0.019443]",0.014199,0.781
11,11,buyer_12,1.1,1.2268,0.664743,0.450803,"[0.028906, -0.019998, 0.020522]",0.540234,0.9822
12,12,buyer_13,1.15,0.5,0.654123,0.077482,"[-0.015895, -0.019977, -0.016477]",0.085133,0.7832
13,13,buyer_14,1.15,1.1228,0.564031,0.449388,"[0.016411, -0.019952, 0.032156]",0.538003,0.9815
14,14,buyer_15,1.15,0.5,0.515699,0.078893,"[-0.014836, -0.019996, -0.015749]",0.088314,0.8125
15,15,buyer_16,1.1,0.2,0.381044,0.012483,"[-0.019245, -0.019952, -0.019676]",0.01361,0.7485
16,16,buyer_17,1.1,0.5,0.617279,0.084211,"[-0.015843, -0.019942, -0.013757]",0.09467,0.8331
17,17,buyer_18,1.1,0.2,0.265078,0.012598,"[-0.01935, -0.019996, -0.019308]",0.013944,0.7669
18,18,buyer_19,1.1,1.1276,0.567371,0.450803,"[0.024714, -0.019998, 0.024714]",0.540233,0.9822
19,19,buyer_20,1.1,0.5,0.672158,0.083384,"[-0.014712, -0.01997, -0.015329]",0.093373,0.8217
20,20,buyer_21,1.1,0.5,0.79644,0.083743,"[-0.014007, -0.019943, -0.013965]",0.095828,0.8433
21,21,buyer_22,1.1,0.5,0.454672,0.083779,"[-0.014536, -0.019901, -0.013818]",0.095523,0.8406
22,22,buyer_23,1.1,1.2707,0.707896,0.450803,"[0.024714, -0.019998, 0.024714]",0.540234,0.9822
