step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
0,0,buyer_1,0.5,1.074,0.809319,0.204913,"[0.004771, -0.019999, -0.004121]",0.245563,0.9822
1,1,buyer_2,0.6,0.7389,0.431083,0.245892,"[0.002865, -0.019999, 0.005914]",0.294672,0.9822
2,2,buyer_3,0.65,1.1586,0.818792,0.266383,"[0.002294, -0.019999, 0.01055]",0.319229,0.9822
3,3,buyer_4,0.7,0.9974,0.63587,0.286874,"[0.012011, -0.019999, 0.004898]",0.343784,0.9822
4,4,buyer_5,0.75,0.3942,0.273112,0.082805,"[-0.012534, -0.019968, -0.01295]",0.097353,0.9398
5,5,buyer_6,0.8,1.2756,0.86007,0.327857,"[0.018617, -0.019999, 0.006422]",0.392897,0.9822
6,6,buyer_7,0.85,1.0611,0.62484,0.348348,"[0.008074, -0.019998, 0.02103]",0.417454,0.9822
7,7,buyer_8,0.85,1.0861,0.649321,0.348349,"[0.015632, -0.019998, 0.013472]",0.417454,0.9822
8,8,buyer_9,0.85,0.4281,0.297503,0.086437,"[-0.013438, -0.019916, -0.012944]",0.100139,0.9288
9,9,buyer_10,0.85,0.7504,0.408423,0.270488,"[0.010511, -0.019968, 0.001705]",0.322736,0.9744
10,10,buyer_11,0.85,0.6708,0.38961,0.214371,"[-0.002969, -0.01999, 0.002522]",0.253934,0.9594
11,11,buyer_12,0.85,1.2268,0.787522,0.348349,"[0.013472, -0.019998, 0.015632]",0.417455,0.9822
12,12,buyer_13,0.85,0.9439,0.509648,0.348348,"[0.009153, -0.019998, 0.019951]",0.417454,0.9822
13,13,buyer_14,0.85,1.1228,0.685368,0.348347,"[0.014552, -0.019998, 0.014552]",0.417452,0.9822
14,14,buyer_15,0.85,0.7434,0.408392,0.266019,"[0.00833, -0.019995, 0.00303]",0.317384,0.9763
15,15,buyer_16,0.85,0.5272,0.34368,0.132083,"[-0.009383, -0.019923, -0.008268]",0.154508,0.9449
16,16,buyer_17,0.85,0.8546,0.421954,0.348348,"[0.017791, -0.019998, 0.011313]",0.417453,0.9822
17,17,buyer_18,0.85,0.3638,0.262716,0.061344,"[-0.014621, -0.019932, -0.015259]",0.071533,0.9187
18,18,buyer_19,0.85,1.1276,0.69015,0.348348,"[0.013472, -0.019999, 0.015632]",0.417454,0.9822
19,19,buyer_20,0.85,0.9317,0.497664,0.348348,"[0.017791, -0.019999, 0.011313]",0.417454,0.9822
20,20,buyer_21,0.85,1.0581,0.621842,0.348348,"[0.02103, -0.019998, 0.008073]",0.417453,0.9822
21,21,buyer_22,0.85,0.6545,0.388754,0.2053,"[-0.00032, -0.019887, -0.001711]",0.243382,0.9658
22,22,buyer_23,0.85,1.2707,0.830674,0.348349,"[0.015632, -0.019998, 0.013472]",0.417455,0.9822
23,23,buyer_24,0.85,1.1931,0.754476,0.348349,"[0.014552, -0.019998, 0.014552]",0.417455,0.9822
24,24,buyer_25,0.85,1.0784,0.641779,0.348347,"[0.016711, -0.019999, 0.012392]",0.417452,0.9822
25,25,buyer_26,0.85,0.4946,0.329873,0.115414,"[-0.010787, -0.019934, -0.009324]",0.135368,0.9406
26,26,buyer_27,0.85,0.7667,0.411054,0.282755,"[0.010697, -0.019987, 0.004229]",0.337695,0.9766
27,27,buyer_28,0.85,0.3438,0.250316,0.054553,"[-0.015216, -0.019991, -0.01589]",0.063457,0.9127
28,28,buyer_29,0.85,0.4543,0.310656,0.097186,"[-0.010721, -0.019959, -0.013216]",0.113291,0.9332
29,29,buyer_30,0.85,0.983,0.548136,0.348348,"[0.02427, -0.019998, 0.004834]",0.417454,0.9822
30,30,buyer_31,0.85,1.0448,0.608752,0.348348,"[0.006994, -0.019998, 0.02211]",0.417454,0.9822
31,31,buyer_32,0.85,1.2675,0.827546,0.348347,"[0.002675, -0.019998, 0.026429]",0.417452,0.9822
32,32,buyer_33,0.85,0.6258,0.377349,0.186279,"[-0.002422, -0.019972, -0.004037]",0.219848,0.9543
33,33,buyer_34,0.85,0.6705,0.391345,0.214782,"[0.004941, -0.019972, -0.004899]",0.254852,0.9638
34,34,buyer_35,0.85,0.7696,0.411693,0.285018,"[0.012977, -0.019977, 0.002488]",0.340505,0.9774
35,35,buyer_36,0.85,0.4895,0.326355,0.112306,"[-0.010329, -0.019994, -0.010023]",0.13196,0.9363
36,36,buyer_37,0.85,0.4299,0.29745,0.086211,"[-0.013329, -0.019943, -0.012252]",0.100687,0.9261
37,37,buyer_38,0.85,0.7757,0.411699,0.289401,"[0.006609, -0.019967, 0.009471]",0.345514,0.9762
38,38,buyer_39,0.85,0.5269,0.343542,0.131139,"[-0.005738, -0.019941, -0.011154]",0.154307,0.9448
39,39,buyer_40,0.85,0.9698,0.535136,0.348348,"[0.015632, -0.019998, 0.013472]",0.417454,0.9822
40,40,buyer_41,0.85,0.7372,0.405021,0.26043,"[0.005667, -0.019998, 0.003983]",0.310082,0.9701
41,41,buyer_42,0.85,1.1327,0.695107,0.348349,"[0.015632, -0.019999, 0.013472]",0.417454,0.9822
42,42,buyer_43,0.85,1.0003,0.565046,0.348348,"[0.011313, -0.019999, 0.017791]",0.417454,0.9822
43,43,buyer_44,0.85,0.6124,0.375035,0.179221,"[-0.003156, -0.019932, -0.004978]",0.211155,0.9573
44,44,buyer_45,0.85,1.1323,0.694696,0.348349,"[0.015632, -0.019999, 0.013472]",0.417455,0.9822
45,45,buyer_46,0.85,1.1048,0.66769,0.348348,"[0.014552, -0.019999, 0.014552]",0.417453,0.9822
46,46,buyer_47,0.85,0.6875,0.395357,0.226564,"[0.004999, -0.019958, -0.003167]",0.268438,0.9656
47,47,buyer_48,0.85,0.5883,0.366029,0.16475,"[-0.002384, -0.019971, -0.008683]",0.193713,0.9514
48,48,buyer_49,0.85,0.9825,0.547592,0.348348,"[0.014552, -0.019999, 0.014552]",0.417454,0.9822
49,49,buyer_50,0.85,0.4398,0.304431,0.090551,"[-0.013976, -0.019975, -0.010373]",0.106229,0.9338
