step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
1,1,buyer_2,1.05,0.5,0.520024,0.087438,"[-0.01358, -0.019946, -0.014034]",0.099878,0.839
2,2,buyer_3,1.05,1.1586,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515677,0.9822
3,3,buyer_4,1.1,0.5,0.720716,0.08257,"[-0.015421, -0.019947, -0.014527]",0.092675,0.8155
4,4,buyer_5,1.1,0.3,0.274032,0.028771,"[-0.018402, -0.019827, -0.018809]",0.031733,0.7757
5,5,buyer_6,1.1,1.2756,0.712734,0.450802,"[0.023317, -0.019998, 0.026112]",0.540233,0.9822
6,6,buyer_7,1.15,0.5,0.771905,0.079201,"[-0.015601, -0.019794, -0.015713]",0.088092,0.8104
7,7,buyer_8,1.15,1.0861,0.55721,0.419014,"[0.017894, -0.019971, 0.02164]",0.498577,0.9721
8,8,buyer_9,1.1,0.3,0.302499,0.028965,"[-0.018425, -0.019951, -0.018629]",0.03196,0.7812
9,9,buyer_10,1.1,0.3,0.563041,0.028786,"[-0.017695, -0.019919, -0.018706]",0.032465,0.7936
10,10,buyer_11,1.1,0.3,0.500707,0.029612,"[-0.018486, -0.019968, -0.018638]",0.032519,0.7949
11,11,buyer_12,1.1,1.2268,0.664743,0.450803,"[0.028906, -0.019998, 0.020522]",0.540234,0.9822
12,12,buyer_13,1.15,0.5,0.654123,0.077482,"[-0.015895, -0.019977, -0.016477]",0.085133,0.7832
13,13,buyer_14,1.1,1.1228,0.562588,0.450802,"[0.023317, -0.019998, 0.026112]",0.540233,0.9822
14,14,buyer_15,1.1,0.5,0.535825,0.08349,"[-0.014308, -0.0199, -0.012599]",0.096684,0.8508
15,15,buyer_16,1.1,0.3,0.393198,0.029435,"[-0.018018, -0.019968, -0.018374]",0.033075,0.8085
16,16,buyer_17,1.1,0.5,0.618164,0.085046,"[-0.014984, -0.019885, -0.015372]",0.094805,0.8343
17,17,buyer_18,1.1,0.3,0.254264,0.02919,"[-0.018499, -0.019885, -0.018593]",0.032213,0.7874
18,18,buyer_19,1.1,1.1276,0.567371,0.450803,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
19,19,buyer_20,1.1,0.5,0.668513,0.083378,"[-0.015899, -0.019804, -0.014808]",0.092866,0.8172
20,20,buyer_21,1.1,0.5,0.784593,0.082834,"[-0.015055, -0.019981, -0.013396]",0.094402,0.8307
21,21,buyer_22,1.1,0.5,0.447103,0.082635,"[-0.014914, -0.019939, -0.01385]",0.093933,0.8266
22,22,buyer_23,1.1,1.2707,0.707896,0.450803,"[0.02192, -0.019998, 0.027509]",0.540234,0.9822
