step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
1,1,buyer_2,1.05,0.7389,0.454431,0.208878,"[0.000634, -0.019992, -0.002835]",0.246686,0.9489
2,2,buyer_3,1.05,1.1586,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515677,0.9822
3,3,buyer_4,1.1,0.9974,0.532066,0.3695,"[0.007995, -0.01999, 0.023748]",0.441253,0.9759
4,4,buyer_5,1.05,0.3942,0.284538,0.056905,"[-0.015726, -0.019827, -0.015601]",0.06575,0.8887
5,5,buyer_6,1.05,1.2756,0.73729,0.430311,"[0.021348, -0.019998, 0.024016]",0.515677,0.9822
6,6,buyer_7,1.1,1.0611,0.538653,0.419544,"[0.023635, -0.019998, 0.018712]",0.501893,0.9806
7,7,buyer_8,1.05,1.0861,0.551097,0.430312,"[0.021348, -0.019998, 0.024016]",0.515678,0.9822
8,8,buyer_9,1.1,0.4281,0.304674,0.064151,"[-0.015785, -0.019962, -0.014791]",0.073614,0.8836
9,9,buyer_10,1.1,0.7504,0.462494,0.204785,"[-0.003662, -0.019959, -0.001757]",0.239408,0.9354
10,10,buyer_11,1.05,0.6708,0.42579,0.172247,"[-0.006208, -0.019889, -0.006305]",0.199845,0.9327
11,11,buyer_12,1.05,1.2268,0.689299,0.430312,"[0.020014, -0.019998, 0.025349]",0.515678,0.9822
12,12,buyer_13,1.1,0.9439,0.522672,0.329844,"[0.017789, -0.019982, 0.005086]",0.392738,0.9699
13,13,buyer_14,1.05,1.1228,0.587143,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
14,14,buyer_15,1.1,0.7434,0.461862,0.200544,"[0.000476, -0.019958, -0.005336]",0.235726,0.9384
15,15,buyer_16,1.1,0.5272,0.361462,0.098471,"[-0.012593, -0.019974, -0.011975]",0.11393,0.9017
16,16,buyer_17,1.05,0.8546,0.48727,0.281786,"[-0.002029, -0.019985, 0.014585]",0.334357,0.9614
