step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
0,0,buyer_1,0.8,1.074,0.661986,0.327856,"[0.019633, -0.019999, 0.005406]",0.392896,0.9822
1,1,buyer_2,0.8,0.1,0.590665,0.004471,"[-0.019719, -0.019996, -0.019717]",0.005039,0.8062
2,2,buyer_3,0.8,1.1586,0.745124,0.327856,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
3,3,buyer_4,0.8,0.9974,0.586756,0.327858,"[0.011503, -0.019999, 0.013536]",0.392898,0.9822
4,4,buyer_5,0.8,0.3942,0.256279,0.073249,"[-0.014108, -0.019973, -0.015379]",0.083789,0.8627
5,5,buyer_6,0.8,1.2756,0.86007,0.327857,"[0.010487, -0.019999, 0.014552]",0.392897,0.9822
6,6,buyer_7,0.8,1.0611,0.649395,0.327857,"[0.010487, -0.019999, 0.014552]",0.392898,0.9822
7,7,buyer_8,0.8,1.0861,0.673878,0.327857,"[0.011503, -0.019999, 0.013536]",0.392897,0.9822
8,8,buyer_9,0.8,0.4281,0.273012,0.088168,"[-0.013514, -0.019879, -0.015047]",0.099728,0.8707
9,9,buyer_10,0.8,0.5,0.535409,0.121543,"[-0.011841, -0.01992, -0.008976]",0.140806,0.9012
10,10,buyer_11,0.8,0.6708,0.370126,0.226753,"[0.001257, -0.01998, -0.000831]",0.267199,0.9501
11,11,buyer_12,0.8,1.2268,0.812078,0.327858,"[0.01252, -0.019999, 0.01252]",0.392899,0.9822
12,12,buyer_13,0.8,0.9439,0.534205,0.327856,"[0.007438, -0.019998, 0.017601]",0.392897,0.9822
13,13,buyer_14,0.8,1.1228,0.709922,0.327858,"[0.014552, -0.019999, 0.010487]",0.392898,0.9822
14,14,buyer_15,0.8,0.7434,0.38629,0.282007,"[0.005754, -0.019892, 0.007362]",0.33523,0.9705
15,15,buyer_16,0.8,0.5272,0.320203,0.135542,"[-0.00916, -0.01989, -0.009154]",0.157339,0.9057
16,16,buyer_17,0.8,0.8546,0.44651,0.327857,"[0.018617, -0.019999, 0.006422]",0.392897,0.9822
17,17,buyer_18,0.8,0.3,0.26139,0.041732,"[-0.016894, -0.019991, -0.017042]",0.047805,0.8499
18,18,buyer_19,0.8,1.1276,0.714707,0.327856,"[0.014552, -0.019999, 0.010487]",0.392897,0.9822
19,19,buyer_20,0.8,0.9317,0.522221,0.327856,"[0.003373, -0.019999, 0.021666]",0.392896,0.9822
20,20,buyer_21,0.8,1.0581,0.646398,0.327857,"[0.009471, -0.019999, 0.015568]",0.392897,0.9822
21,21,buyer_22,0.8,0.6545,0.365721,0.215069,"[0.000896, -0.019992, -0.002828]",0.253145,0.9455
22,22,buyer_23,0.8,1.2707,0.85523,0.327859,"[0.007438, -0.019999, 0.017601]",0.3929,0.9822
23,23,buyer_24,0.8,1.1931,0.779035,0.327856,"[0.006422, -0.019998, 0.018617]",0.392896,0.9822
24,24,buyer_25,0.8,1.0784,0.666333,0.327857,"[0.005406, -0.019999, 0.019633]",0.392897,0.9822
25,25,buyer_26,0.8,0.3,0.375495,0.042134,"[-0.016305, -0.019981, -0.017668]",0.04818,0.8565
26,26,buyer_27,0.8,0.7667,0.389974,0.300636,"[0.013693, -0.019984, 0.004443]",0.358788,0.9766
27,27,buyer_28,0.8,0.3438,0.231362,0.055774,"[-0.016207, -0.019955, -0.016294]",0.063319,0.8571
28,28,buyer_29,0.8,0.3,0.340412,0.042081,"[-0.017422, -0.019977, -0.016576]",0.048106,0.8552
29,29,buyer_30,0.8,0.983,0.572691,0.327857,"[0.006422, -0.019999, 0.018617]",0.392898,0.9822
30,30,buyer_31,0.8,1.0448,0.633309,0.327857,"[0.00439, -0.019999, 0.020649]",0.392898,0.9822
31,31,buyer_32,0.8,1.2675,0.852102,0.327856,"[0.016584, -0.019999, 0.008454]",0.392897,0.9822
32,32,buyer_33,0.8,0.6258,0.35696,0.196007,"[-0.001565, -0.019939, -0.005218]",0.229286,0.9368
33,33,buyer_34,0.8,0.3,0.514878,0.041855,"[-0.017661, -0.019966, -0.017075]",0.047153,0.8383
34,34,buyer_35,0.8,0.7696,0.390896,0.303128,"[0.009443, -0.019985, 0.009731]",0.362316,0.9788
35,35,buyer_36,0.8,0.3,0.372,0.042303,"[-0.01745, -0.019866, -0.016687]",0.048301,0.8587
36,36,buyer_37,0.8,0.3,0.314015,0.041449,"[-0.017413, -0.019974, -0.016792]",0.04727,0.8403
37,37,buyer_38,0.8,0.7757,0.391449,0.308065,"[0.00889, -0.019991, 0.011401]",0.368365,0.9795
38,38,buyer_39,0.8,0.3,0.402644,0.041889,"[-0.017445, -0.019999, -0.016324]",0.048121,0.8555
39,39,buyer_40,0.8,0.9698,0.559692,0.327857,"[0.005406, -0.019999, 0.019633]",0.392898,0.9822
40,40,buyer_41,0.8,0.3,0.577166,0.041995,"[-0.01745, -0.01998, -0.016884]",0.04768,0.8476
41,41,buyer_42,0.8,1.1327,0.719664,0.327856,"[0.014552, -0.019998, 0.010487]",0.392897,0.9822
42,42,buyer_43,0.8,1.0003,0.589604,0.327856,"[0.012519, -0.019998, 0.012519]",0.392896,0.9822
43,43,buyer_44,0.8,0.3,0.470486,0.041959,"[-0.016757, -0.019971, -0.017642]",0.047589,0.846
44,44,buyer_45,0.8,1.1323,0.719253,0.327857,"[0.014552, -0.019999, 0.010487]",0.392897,0.9822
45,45,buyer_46,0.8,1.1048,0.692245,0.327858,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
46,46,buyer_47,0.8,0.3,0.520154,0.041681,"[-0.017431, -0.019985, -0.017913]",0.046352,0.824
47,47,buyer_48,0.8,0.5883,0.343246,0.171757,"[-0.00849, -0.019951, -0.003736]",0.199581,0.9227
48,48,buyer_49,0.8,0.9825,0.572148,0.327857,"[0.018617, -0.019999, 0.006422]",0.392898,0.9822
49,49,buyer_50,0.8,0.3,0.322892,0.041736,"[-0.016743, -0.019982, -0.017651]",0.04736,0.842
