mode,step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
all_rule,0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
all_rule,1,1,buyer_2,1.05,0.7389,0.432214,0.201381,"[-0.001983, -0.019959, -0.004815]",0.234625,0.9025
all_rule,2,2,buyer_3,1.05,1.1586,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515677,0.9822
all_rule,3,3,buyer_4,1.1,0.9974,0.52362,0.36629,"[0.006983, -0.019992, 0.020968]",0.434249,0.9604
all_rule,4,4,buyer_5,1.05,0.3942,0.257207,0.053127,"[-0.016697, -0.019715, -0.01728]",0.059435,0.8033
all_rule,5,5,buyer_6,1.05,1.2756,0.73729,0.430311,"[0.021348, -0.019998, 0.024016]",0.515677,0.9822
all_rule,6,6,buyer_7,1.1,1.0611,0.536513,0.419063,"[0.022725, -0.019994, 0.018104]",0.499899,0.9767
all_rule,7,7,buyer_8,1.05,1.0861,0.551097,0.430312,"[0.021348, -0.019998, 0.024016]",0.515678,0.9822
all_rule,8,8,buyer_9,1.1,0.4281,0.272536,0.059564,"[-0.017222, -0.019969, -0.016525]",0.065849,0.7904
all_rule,9,9,buyer_10,1.1,0.7504,0.437321,0.197654,"[-0.00683, -0.019901, -0.004546]",0.226377,0.8845
all_rule,10,10,buyer_11,1.05,0.6708,0.398919,0.165978,"[-0.009464, -0.019887, -0.009394]",0.187233,0.8738
all_rule,11,11,buyer_12,1.05,1.2268,0.689299,0.430312,"[0.020014, -0.019998, 0.025349]",0.515678,0.9822
all_rule,12,12,buyer_13,1.1,0.9439,0.510048,0.325246,"[0.014416, -0.019967, 0.003558]",0.383253,0.9464
all_rule,13,13,buyer_14,1.05,1.1228,0.587143,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
all_rule,14,14,buyer_15,1.1,0.7434,0.435134,0.192138,"[-0.004994, -0.019964, -0.005096]",0.222084,0.8841
all_rule,15,15,buyer_16,1.05,0.5272,0.329099,0.097455,"[-0.01452, -0.019983, -0.012627]",0.110324,0.8334
all_rule,16,16,buyer_17,1.05,0.8546,0.470724,0.275853,"[-0.002946, -0.019984, 0.01008]",0.323004,0.9288
all_rule,17,17,buyer_18,1.05,0.3638,0.236931,0.04473,"[-0.018379, -0.019901, -0.016802]",0.049649,0.7877
all_rule,18,18,buyer_19,1.05,1.1276,0.591926,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
all_rule,19,19,buyer_20,1.05,0.9317,0.493781,0.334217,"[0.015943, -0.019904, 0.0035]",0.393756,0.9526
all_rule,20,20,buyer_21,1.05,1.0581,0.523619,0.430311,"[0.01868, -0.019998, 0.026683]",0.515676,0.9822
all_rule,21,21,buyer_22,1.05,0.6545,0.392405,0.155952,"[-0.008976, -0.01988, -0.009411]",0.177685,0.871
all_rule,22,22,buyer_23,1.05,1.2707,0.732452,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
all_rule,23,23,buyer_24,1.05,1.1931,0.656252,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
all_rule,24,24,buyer_25,1.05,1.0784,0.543553,0.430312,"[0.016013, -0.019998, 0.029351]",0.515677,0.9822
all_rule,25,25,buyer_26,1.1,0.4946,0.318649,0.081136,"[-0.01474, -0.019853, -0.014119]",0.092424,0.8311
all_rule,26,26,buyer_27,1.05,0.7667,0.434909,0.217707,"[-0.002375, -0.019956, -0.005275]",0.2501,0.8934
all_rule,27,27,buyer_28,1.05,0.3438,0.227112,0.04055,"[-0.018492, -0.019815, -0.017782]",0.044461,0.7899
all_rule,28,28,buyer_29,1.05,0.4543,0.284856,0.070883,"[-0.015973, -0.019934, -0.016343]",0.078633,0.8001
all_rule,29,29,buyer_30,1.05,0.983,0.509846,0.37573,"[0.014474, -0.019873, 0.018393]",0.448725,0.9751
all_rule,30,30,buyer_31,1.05,1.0448,0.515702,0.42603,"[0.028942, -0.019998, 0.015609]",0.510582,0.9823
all_rule,31,31,buyer_32,1.05,1.2675,0.72932,0.430312,"[0.01868, -0.019998, 0.026683]",0.515678,0.9822
all_rule,32,32,buyer_33,1.05,0.6258,0.382278,0.142426,"[-0.009203, -0.019633, -0.011303]",0.162287,0.8702
all_rule,33,33,buyer_34,1.05,0.6705,0.39836,0.163796,"[-0.008922, -0.01996, -0.008083]",0.186832,0.8728
all_rule,34,34,buyer_35,1.05,0.7696,0.441825,0.219447,"[0.000744, -0.019914, -0.004717]",0.255561,0.9062
all_rule,35,35,buyer_36,1.05,0.4895,0.315036,0.084538,"[-0.014397, -0.019995, -0.0144]",0.095746,0.8392
all_rule,36,36,buyer_37,1.05,0.4299,0.289622,0.066024,"[-0.016515, -0.019853, -0.0151]",0.074556,0.8471
all_rule,37,37,buyer_38,1.05,0.7757,0.440265,0.223823,"[-0.001473, -0.019874, -0.004591]",0.257885,0.9
all_rule,38,38,buyer_39,1.05,0.5269,0.330601,0.096839,"[-0.014036, -0.019993, -0.012075]",0.110735,0.8376
all_rule,39,39,buyer_40,1.05,0.9698,0.505593,0.364549,"[0.021923, -0.019957, 0.007335]",0.43385,0.9687
all_rule,40,40,buyer_41,1.05,0.7372,0.429535,0.200393,"[-0.006502, -0.019614, -0.001946]",0.232332,0.8979
all_rule,41,41,buyer_42,1.05,1.1327,0.596883,0.430312,"[0.021348, -0.019998, 0.024016]",0.515678,0.9822
all_rule,42,42,buyer_43,1.05,1.0003,0.510524,0.389467,"[0.018291, -0.019994, 0.016584]",0.464348,0.9746
all_rule,43,43,buyer_44,1.05,0.6124,0.373733,0.135402,"[-0.013088, -0.019748, -0.008724]",0.153843,0.8615
all_rule,44,44,buyer_45,1.05,1.1323,0.596472,0.430312,"[0.026683, -0.019998, 0.01868]",0.515678,0.9822
all_rule,45,45,buyer_46,1.05,1.1048,0.569465,0.430312,"[0.01868, -0.019998, 0.026683]",0.515678,0.9822
all_rule,46,46,buyer_47,1.05,0.6875,0.405192,0.171856,"[-0.00689, -0.019968, -0.00779]",0.197208,0.8762
all_rule,47,47,buyer_48,1.05,0.5883,0.358713,0.123392,"[-0.011572, -0.019973, -0.012239]",0.139608,0.847
all_rule,48,48,buyer_49,1.05,0.9825,0.509393,0.375016,"[0.008075, -0.019974, 0.024735]",0.447852,0.9743
all_rule,49,49,buyer_50,1.05,0.4398,0.285648,0.067457,"[-0.015735, -0.019974, -0.016088]",0.07566,0.8216
seller_agent,0,0,buyer_1,0.5,1.074,0.809319,0.204913,"[0.004771, -0.019999, -0.004121]",0.245563,0.9822
seller_agent,1,1,buyer_2,0.55,0.7389,0.455639,0.225402,"[0.00096, -0.019999, 0.003755]",0.270117,0.9822
seller_agent,2,2,buyer_3,0.6,1.1586,0.843348,0.245892,"[0.000579, -0.019999, 0.0082]",0.294673,0.9822
seller_agent,3,3,buyer_4,0.65,0.9974,0.660425,0.266384,"[0.009725, -0.019999, 0.003119]",0.31923,0.9822
seller_agent,4,4,buyer_5,0.7,0.3942,0.255937,0.086327,"[-0.012638, -0.019937, -0.013451]",0.100301,0.9037
